flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,delaySum_ns,jitterSum_ns,timeFirstTxPacket,timeLastRxPacket,throughput_kbps,source,destination,protocol,sourcePort,destinationPort
211,264,264,5,5,0,203062000.0,470400.0,2.54293,2.68508,14.857544846992614,10.10.5.4,10.1.6.1,6,8001,49154
212,264,264,5,5,0,203062000.0,470400.0,2.54297,2.68547,14.821052631578942,10.10.5.4,10.2.6.1,6,8001,49154
213,264,264,5,5,0,203062000.0,470400.0,2.54302,2.68587,14.784739236961833,10.10.5.4,10.3.6.1,6,8001,49154
214,264,264,5,5,0,203062000.0,470400.0,2.54307,2.68626,14.749633354284546,10.10.5.4,10.4.6.1,6,8001,49154
215,264,264,5,5,0,203062000.0,470400.0,2.54311,2.68666,14.712643678160935,10.10.5.4,10.5.6.1,6,8001,49154
216,264,264,5,5,0,203062000.0,470400.0,2.54316,2.68705,14.677878935297766,10.10.5.4,10.1.16.1,6,8000,49153
217,264,264,5,5,0,203062000.0,470400.0,2.54321,2.68745,14.642262895174717,10.10.5.4,10.2.16.1,6,8000,49153
218,264,264,5,5,0,203062000.0,470400.0,2.54325,2.68784,14.60681928210803,10.10.5.4,10.3.16.1,6,8000,49153
219,264,264,5,5,0,203062000.0,470400.0,2.5433,2.68824,14.571546846971154,10.10.5.4,10.4.16.1,6,8000,49153
220,264,264,5,5,0,203062000.0,470400.0,2.54335,2.68864,14.53644435267399,10.10.5.4,10.5.16.1,6,8000,49153
221,2416,2416,7,7,0,337443000.0,43046400.0,2.6,2.82598,85.52969289317645,10.1.7.1,10.10.5.4,6,49154,8001
222,2416,2416,7,7,0,345803000.0,46766400.0,2.6,2.82796,84.78680470257942,10.1.17.1,10.10.5.4,6,49153,8000
223,2416,2416,7,7,0,339115000.0,43790400.0,2.6,2.82638,85.37856701122016,10.2.7.1,10.10.5.4,6,49154,8001
224,2416,2416,7,7,0,347475000.0,47510400.0,2.6,2.82836,84.63829041863728,10.2.17.1,10.10.5.4,6,49153,8000
225,2416,2416,7,7,0,340787000.0,44534400.0,2.6,2.82677,85.23173259249471,10.3.7.1,10.10.5.4,6,49154,8001
226,2416,2416,7,7,0,349147000.0,48254400.0,2.6,2.82875,84.49398907103834,10.3.17.1,10.10.5.4,6,49153,8000
227,2416,2416,7,7,0,342459000.0,45278400.0,2.6,2.82717,85.0816569089228,10.4.7.1,10.10.5.4,6,49154,8001
228,2416,2416,7,7,0,350819000.0,48998400.0,2.6,2.82915,84.34649792712206,10.4.17.1,10.10.5.4,6,49153,8000
229,2416,2416,7,7,0,344131000.0,46022400.0,2.6,2.82756,84.9358410968536,10.5.7.1,10.10.5.4,6,49154,8001
230,2416,2416,7,7,0,352491000.0,49742400.0,2.6,2.82954,84.20318898666896,10.5.17.1,10.10.5.4,6,49153,8000
231,264,264,5,5,0,203062000.0,470400.0,2.64332,2.78547,14.857544846992614,10.10.5.4,10.1.7.1,6,8001,49154
232,264,264,5,5,0,203062000.0,470400.0,2.64336,2.78586,14.821052631578942,10.10.5.4,10.2.7.1,6,8001,49154
233,264,264,5,5,0,203062000.0,470400.0,2.64341,2.78626,14.784739236961833,10.10.5.4,10.3.7.1,6,8001,49154
234,264,264,5,5,0,203062000.0,470400.0,2.64345,2.78665,14.748603351955332,10.10.5.4,10.4.7.1,6,8001,49154
235,264,264,5,5,0,203062000.0,470400.0,2.6435,2.78705,14.712643678160935,10.10.5.4,10.5.7.1,6,8001,49154
236,264,264,5,5,0,203062000.0,470400.0,2.64355,2.78744,14.677878935297766,10.10.5.4,10.1.17.1,6,8000,49153
237,264,264,5,5,0,203062000.0,470400.0,2.64359,2.78784,14.641247833622185,10.10.5.4,10.2.17.1,6,8000,49153
238,264,264,5,5,0,203062000.0,470400.0,2.64364,2.78823,14.60681928210803,10.10.5.4,10.3.17.1,6,8000,49153
239,264,264,5,5,0,203062000.0,470400.0,2.64369,2.78863,14.571546846971154,10.10.5.4,10.4.17.1,6,8000,49153
240,264,264,5,5,0,203062000.0,470400.0,2.64373,2.78902,14.53644435267399,10.10.5.4,10.5.17.1,6,8000,49153
241,2416,2416,7,7,0,337830000.0,43433600.0,2.7,2.92637,85.38233864911437,10.1.8.1,10.10.5.4,6,49154,8001
242,2416,2416,7,7,0,346190000.0,47153600.0,2.7,2.92835,84.6419969345304,10.1.18.1,10.10.5.4,6,49153,8000
243,2416,2416,7,7,0,339502000.0,44177600.0,2.7,2.92677,85.23173259249471,10.2.8.1,10.10.5.4,6,49154,8001
244,2416,2416,7,7,0,347862000.0,47897600.0,2.7,2.92874,84.49768295881798,10.2.18.1,10.10.5.4,6,49153,8000
245,2416,2416,7,7,0,341174000.0,44921600.0,2.7,2.92716,85.08540235957034,10.3.8.1,10.10.5.4,6,49154,8001
246,2416,2416,7,7,0,349534000.0,48641600.0,2.7,2.92914,84.35017892991196,10.3.18.1,10.10.5.4,6,49153,8000
247,2416,2416,7,7,0,342846000.0,45665600.0,2.7,2.92756,84.9358410968536,10.4.8.1,10.10.5.4,6,49154,8001
248,2416,2416,7,7,0,351206000.0,49385600.0,2.7,2.92953,84.20685749139545,10.4.18.1,10.10.5.4,6,49153,8000
249,2416,2416,7,7,0,344518000.0,46409600.0,2.7,2.92795,84.79052423777149,10.5.8.1,10.10.5.4,6,49154,8001
250,2416,2416,7,7,0,352878000.0,50129600.0,2.7,2.92993,84.06036619840822,10.5.18.1,10.10.5.4,6,49153,8000
251,264,264,5,5,0,203062000.0,470400.0,2.7437,2.88585,14.857544846992614,10.10.5.4,10.1.8.1,6,8001,49154
252,264,264,5,5,0,203062000.0,470400.0,2.74375,2.88625,14.821052631578942,10.10.5.4,10.2.8.1,6,8001,49154
253,264,264,5,5,0,203062000.0,470400.0,2.7438,2.88664,14.785774292915141,10.10.5.4,10.3.8.1,6,8001,49154
254,264,264,5,5,0,203062000.0,470400.0,2.74384,2.88704,14.748603351955332,10.10.5.4,10.4.8.1,6,8001,49154
255,264,264,5,5,0,203062000.0,470400.0,2.74389,2.88743,14.713668663787075,10.10.5.4,10.5.8.1,6,8001,49154
256,264,264,5,5,0,203062000.0,470400.0,2.74393,2.88783,14.676858929812377,10.10.5.4,10.1.18.1,6,8000,49153
257,264,264,5,5,0,203062000.0,470400.0,2.74398,2.88822,14.642262895174717,10.10.5.4,10.2.18.1,6,8000,49153
258,264,264,5,5,0,203062000.0,470400.0,2.74403,2.88862,14.60681928210803,10.10.5.4,10.3.18.1,6,8000,49153
259,264,264,5,5,0,203062000.0,470400.0,2.74407,2.88901,14.571546846971154,10.10.5.4,10.4.18.1,6,8000,49153
260,264,264,5,5,0,203062000.0,470400.0,2.74412,2.88941,14.53644435267399,10.10.5.4,10.5.18.1,6,8000,49153
261,2416,2416,7,7,0,338218000.0,43820800.0,2.8,3.02676,85.23549126830126,10.1.9.1,10.10.5.4,6,49154,8001
262,2416,2416,7,7,0,346578000.0,47540800.0,2.8,3.02873,84.50137716958857,10.1.19.1,10.10.5.4,6,49153,8000
263,2416,2416,7,7,0,339890000.0,44564800.0,2.8,3.02715,85.0891481399956,10.2.9.1,10.10.5.4,6,49154,8001
264,2416,2416,7,7,0,348250000.0,48284800.0,2.8,3.02913,84.35386025400426,10.2.19.1,10.10.5.4,6,49153,8000
265,2416,2416,7,7,0,341562000.0,45308800.0,2.8,3.02755,84.93957372006139,10.3.9.1,10.10.5.4,6,49154,8001
266,2416,2416,7,7,0,349922000.0,49028800.0,2.8,3.02952,84.21052631578934,10.3.19.1,10.10.5.4,6,49153,8000
267,2416,2416,7,7,0,343234000.0,46052800.0,2.8,3.02794,84.79424409932429,10.4.9.1,10.10.5.4,6,49154,8001
268,2416,2416,7,7,0,351594000.0,49772800.0,2.8,3.02992,84.06402226861503,10.4.19.1,10.10.5.4,6,49153,8000
269,2416,2416,7,7,0,344906000.0,46796800.0,2.8,3.02834,84.64570377507219,10.5.9.1,10.10.5.4,6,49154,8001
270,2416,2416,7,7,0,353266000.0,50516800.0,2.8,3.03032,83.91802709274042,10.5.19.1,10.10.5.4,6,49153,8000
271,264,264,5,5,0,203062000.0,470400.0,2.84409,2.98624,14.857544846992614,10.10.5.4,10.1.9.1,6,8001,49154
272,264,264,5,5,0,203062000.0,470400.0,2.84414,2.98664,14.821052631578942,10.10.5.4,10.2.9.1,6,8001,49154
273,264,264,5,5,0,203062000.0,470400.0,2.84418,2.98703,14.784739236961878,10.10.5.4,10.3.9.1,6,8001,49154
274,264,264,5,5,0,203062000.0,470400.0,2.84423,2.98743,14.748603351955332,10.10.5.4,10.4.9.1,6,8001,49154
275,264,264,5,5,0,203062000.0,470400.0,2.84428,2.98782,14.713668663787075,10.10.5.4,10.5.9.1,6,8001,49154
276,264,264,5,5,0,203062000.0,470400.0,2.84432,2.98822,14.676858929812377,10.10.5.4,10.1.19.1,6,8000,49153
277,264,264,5,5,0,203062000.0,470400.0,2.84437,2.98861,14.642262895174717,10.10.5.4,10.2.19.1,6,8000,49153
278,264,264,5,5,0,203062000.0,470400.0,2.84441,2.98901,14.6058091286307,10.10.5.4,10.3.19.1,6,8000,49153
279,264,264,5,5,0,203062000.0,470400.0,2.84446,2.9894,14.571546846971199,10.10.5.4,10.4.19.1,6,8000,49153
280,264,264,5,5,0,203062000.0,470400.0,2.84451,2.9898,14.53644435267399,10.10.5.4,10.5.19.1,6,8000,49153
281,2416,2416,7,7,0,339232000.0,45462400.0,2.9,3.12777,84.85753172059532,10.1.10.1,10.10.5.4,6,49154,8001
282,2416,2416,7,7,0,347987000.0,48787200.0,2.9,3.13014,83.98366211871034,10.1.20.1,10.10.5.4,6,49153,8000
283,2416,2416,7,7,0,340904000.0,46206400.0,2.9,3.12817,84.70876977692072,10.2.10.1,10.10.5.4,6,49154,8001
284,2416,2416,7,7,0,349782000.0,49408000.0,2.9,3.13066,83.79432931587607,10.2.20.1,10.10.5.4,6,49153,8000
285,2416,2416,7,7,0,342576000.0,46950400.0,2.9,3.12856,84.56422821141061,10.3.10.1,10.10.5.4,6,49154,8001
286,2416,2416,7,7,0,352093000.0,49560000.0,2.9,3.13165,83.43621843298074,10.3.20.1,10.10.5.4,6,49153,8000
287,2416,2416,7,7,0,344248000.0,47694400.0,2.9,3.12896,84.41649196366168,10.4.10.1,10.10.5.4,6,49154,8001
288,2416,2416,7,7,0,354450000.0,49712000.0,2.9,3.13264,83.08115543328749,10.4.20.1,10.10.5.4,6,49153,8000
289,2416,2416,7,7,0,345920000.0,48438400.0,2.9,3.12935,84.27294528013947,10.5.10.1,10.10.5.4,6,49154,8001
290,2416,2416,7,7,0,350213000.0,43395200.0,2.9,3.12702,85.13787331512641,10.5.20.1,10.10.5.4,6,49153,8000
291,264,264,5,5,0,203062000.0,470400.0,2.94448,3.08725,14.793023744484127,10.10.5.4,10.1.10.1,6,8001,49154
292,264,264,5,5,0,203062000.0,470400.0,2.94452,3.08765,14.755816390693754,10.10.5.4,10.2.10.1,6,8001,49154
293,264,264,5,5,0,203062000.0,470400.0,2.94457,3.08804,14.720847563950676,10.10.5.4,10.3.10.1,6,8001,49154
294,264,264,5,5,0,203062000.0,470400.0,2.94462,3.08844,14.68502294534837,10.10.5.4,10.4.10.1,6,8001,49154
295,264,264,5,5,0,203062000.0,470400.0,2.94466,3.08884,14.648356221389932,10.10.5.4,10.5.10.1,6,8001,49154
296,264,264,5,5,0,203062000.0,470400.0,2.94471,3.08923,14.61389427068918,10.10.5.4,10.1.20.1,6,8000,49153
297,264,264,5,5,0,203062000.0,470400.0,2.94476,3.08963,14.578587699316623,10.10.5.4,10.2.20.1,6,8000,49153
298,264,264,5,5,0,203062000.0,470400.0,2.9448,3.09002,14.54345131524582,10.10.5.4,10.3.20.1,6,8000,49153
299,264,264,5,5,0,203062000.0,470400.0,2.94485,3.09042,14.508483890911613,10.10.5.4,10.4.20.1,6,8000,49153
300,264,264,5,5,0,203136000.0,507200.0,2.94489,3.08648,14.916307648845269,10.10.5.4,10.5.20.1,6,8000,49153
301,2416,2416,7,7,0,361157000.0,53022400.0,3.0,3.23594,81.91913198270753,10.1.1.1,10.10.5.4,6,49155,8002
302,2416,2416,7,7,0,363261000.0,57574400.0,3.0,3.23603,81.88789560649072,10.1.11.1,10.10.5.4,6,49154,8001
303,2416,2416,7,7,0,354014000.0,60353600.0,3.0,3.23616,81.84281842818432,10.1.21.1,10.10.5.4,6,49153,8000
304,2416,2416,7,7,0,361502000.0,55062400.0,3.0,3.23599,81.90177549896177,10.2.1.1,10.10.5.4,6,49155,8002
305,2416,2416,7,7,0,352694000.0,59257600.0,3.0,3.23612,81.85668304252071,10.2.11.1,10.10.5.4,6,49154,8001
306,2416,2416,7,7,0,360331000.0,61750400.0,3.0,3.23723,81.47367533617171,10.2.21.1,10.10.5.4,6,49153,8000
307,2416,2416,7,7,0,351331000.0,58161600.0,3.0,3.23607,81.87402041767281,10.3.1.1,10.10.5.4,6,49155,8002
308,2416,2416,7,7,0,355530000.0,60654400.0,3.0,3.23719,81.48741515240947,10.3.11.1,10.10.5.4,6,49154,8001
309,2416,2416,7,7,0,370427000.0,61734400.0,3.0,3.24067,80.30913699256237,10.3.21.1,10.10.5.4,6,49153,8000
310,2416,2416,7,7,0,353266000.0,60502400.0,3.0,3.2362,81.82895850973745,10.4.1.1,10.10.5.4,6,49155,8002
311,2416,2416,7,7,0,367691000.0,61110400.0,3.0,3.24015,80.48303143868421,10.4.11.1,10.10.5.4,6,49154,8001
312,2416,2416,7,7,0,374912000.0,63969600.0,3.0,3.24071,80.29579161646795,10.4.21.1,10.10.5.4,6,49153,8000
313,2416,2416,7,7,0,362595000.0,62846400.0,3.0,3.23728,81.4565070802427,10.5.1.1,10.10.5.4,6,49155,8002
314,2416,2416,7,7,0,372734000.0,62787200.0,3.0,3.24075,80.2824506749741,10.5.11.1,10.10.5.4,6,49154,8001
315,2416,2416,7,7,0,386026000.0,56222400.0,3.0,3.24952,77.46072459121515,10.5.21.1,10.10.5.4,6,49153,8000
316,264,264,5,5,0,203136000.0,507200.0,3.04345,3.19218,14.200228602164994,10.10.5.4,10.1.1.1,6,8002,49155
317,264,264,5,5,0,203136000.0,507200.0,3.04397,3.19305,14.166890260262937,10.10.5.4,10.2.1.1,6,8002,49155
318,264,264,5,5,0,203136000.0,507200.0,3.04401,3.19391,14.089392928619109,10.10.5.4,10.1.11.1,6,8001,49154
319,264,264,5,5,0,203062000.0,470400.0,3.04453,3.19427,14.104447709362898,10.10.5.4,10.3.1.1,6,8002,49155
320,264,264,5,5,0,203062000.0,470400.0,3.04458,3.19467,14.071557065760539,10.10.5.4,10.2.11.1,6,8001,49154
321,264,264,5,5,0,203062000.0,470400.0,3.04462,3.19506,14.03881946290883,10.10.5.4,10.1.21.1,6,8000,49153
322,264,264,5,5,0,203102000.0,510400.0,3.04554,3.19546,14.087513340448213,10.10.5.4,10.4.1.1,6,8002,49155
323,264,264,5,5,0,203102000.0,510400.0,3.04558,3.19585,14.05470153723299,10.10.5.4,10.3.11.1,6,8001,49154
324,264,264,5,5,0,203102000.0,510400.0,3.04563,3.19625,14.022042225468068,10.10.5.4,10.2.21.1,6,8000,49153
325,264,264,5,5,0,203102000.0,510400.0,3.04568,3.19664,13.99046104928458,10.10.5.4,10.5.1.1,6,8002,49155
326,264,264,5,5,0,203102000.0,510400.0,3.04572,3.19704,13.957176843774812,10.10.5.4,10.4.11.1,6,8001,49154
327,264,264,5,5,0,203102000.0,510400.0,3.04577,3.19743,13.925886852169313,10.10.5.4,10.3.21.1,6,8000,49153
328,264,264,5,5,0,203102000.0,510400.0,3.04582,3.19783,13.893822774817428,10.10.5.4,10.5.11.1,6,8001,49154
329,264,264,5,5,0,203102000.0,510400.0,3.04586,3.19822,13.861906012076636,10.10.5.4,10.4.21.1,6,8000,49153
330,264,264,5,5,0,203102000.0,510400.0,3.04591,3.19862,13.830135551044473,10.10.5.4,10.5.21.1,6,8000,49153
331,2416,2416,7,7,0,362059000.0,55174400.0,3.1,3.33552,82.06521739130444,10.1.2.1,10.10.5.4,6,49155,8002
332,2416,2416,7,7,0,357757000.0,60617600.0,3.1,3.33573,81.99210961693471,10.1.12.1,10.10.5.4,6,49154,8001
333,2416,2416,7,7,0,374194000.0,63737600.0,3.1,3.33831,81.10444379169995,10.1.22.1,10.10.5.4,6,49153,8000
334,2416,2416,7,7,0,351478000.0,56233600.0,3.1,3.33556,82.05128205128204,10.2.2.1,10.10.5.4,6,49155,8002
335,2416,2416,7,7,0,362778000.0,61713600.0,3.1,3.33578,81.97472219865973,10.2.12.1,10.10.5.4,6,49154,8001
336,2416,2416,7,7,0,376458000.0,64833600.0,3.1,3.33835,81.09083280889446,10.2.22.1,10.10.5.4,6,49153,8000
337,2416,2416,7,7,0,352798000.0,57329600.0,3.1,3.3356,82.03735144312401,10.3.2.1,10.10.5.4,6,49155,8002
338,2416,2416,7,7,0,365042000.0,62809600.0,3.1,3.33582,81.96081757272499,10.3.12.1,10.10.5.4,6,49154,8001
339,2416,2416,7,7,0,380683000.0,52043200.0,3.1,3.33848,81.04662864810466,10.3.22.1,10.10.5.4,6,49153,8000
340,2416,2416,7,7,0,354248000.0,58425600.0,3.1,3.33565,82.01994483343952,10.4.2.1,10.10.5.4,6,49155,8002
341,2416,2416,7,7,0,368250000.0,62961600.0,3.1,3.33681,81.6181749081543,10.4.12.1,10.10.5.4,6,49154,8001
342,2416,2416,7,7,0,378722000.0,65929600.0,3.1,3.3384,81.07382550335572,10.4.22.1,10.10.5.4,6,49153,8000
343,2416,2416,7,7,0,355611000.0,59521600.0,3.1,3.33569,82.00602486316774,10.5.2.1,10.10.5.4,6,49155,8002
344,2416,2416,7,7,0,370986000.0,63585600.0,3.1,3.33732,81.44277768413957,10.5.12.1,10.10.5.4,6,49154,8001
345,2416,2416,7,7,0,366898000.0,67025600.0,3.1,3.33844,81.06022479449764,10.5.22.1,10.10.5.4,6,49153,8000
346,264,264,5,5,0,203136000.0,507200.0,3.14212,3.29231,14.062187895332553,10.10.5.4,10.1.2.1,6,8002,49155
347,264,264,5,5,0,203062000.0,470400.0,3.14217,3.29267,14.033222591362119,10.10.5.4,10.2.2.1,6,8002,49155
348,264,264,5,5,0,203062000.0,470400.0,3.14222,3.29307,14.000662910175658,10.10.5.4,10.3.2.1,6,8002,49155
349,264,264,5,5,0,203062000.0,470400.0,3.14226,3.29346,13.968253968253949,10.10.5.4,10.4.2.1,6,8002,49155
350,264,264,5,5,0,203062000.0,470400.0,3.14231,3.29386,13.935994721214135,10.10.5.4,10.5.2.1,6,8002,49155
351,264,264,5,5,0,203062000.0,470400.0,3.14236,3.29425,13.904799525972756,10.10.5.4,10.1.12.1,6,8001,49154
352,264,264,5,5,0,203062000.0,470400.0,3.1424,3.29465,13.87192118226601,10.10.5.4,10.2.12.1,6,8001,49154
353,264,264,5,5,0,203062000.0,470400.0,3.14245,3.29504,13.84101186185202,10.10.5.4,10.3.12.1,6,8001,49154
354,264,264,5,5,0,203062000.0,470400.0,3.14249,3.29544,13.80843412880025,10.10.5.4,10.4.12.1,6,8001,49154
355,264,264,5,5,0,203062000.0,470400.0,3.14254,3.29583,13.777806771478884,10.10.5.4,10.5.12.1,6,8001,49154
356,264,264,5,5,0,203062000.0,470400.0,3.14259,3.29623,13.746420203072136,10.10.5.4,10.1.22.1,6,8000,49153
357,264,264,5,5,0,203062000.0,470400.0,3.14263,3.29662,13.715176310150024,10.10.5.4,10.2.22.1,6,8000,49153
358,264,264,5,5,0,203062000.0,470400.0,3.14268,3.29702,13.684074122068168,10.10.5.4,10.4.22.1,6,8000,49153
359,264,264,5,5,0,203062000.0,470400.0,3.14273,3.29741,13.653995345228827,10.10.5.4,10.5.22.1,6,8000,49153
360,264,264,5,5,0,203062000.0,470400.0,3.14985,3.29781,14.274128142741251,10.10.5.4,10.3.22.1,6,8000,49153
361,2416,2416,7,7,0,363480000.0,51832000.0,3.2,3.43608,81.87055235513391,10.1.3.1,10.10.5.4,6,49155,8002
362,2416,2416,7,7,0,359824000.0,55664000.0,3.2,3.43677,81.63196350889051,10.1.13.1,10.10.5.4,6,49154,8001
363,2416,2416,7,7,0,372632000.0,61233600.0,3.2,3.43694,81.57339410821315,10.1.23.1,10.10.5.4,6,49153,8000
364,2416,2416,7,7,0,352427000.0,52891200.0,3.2,3.43612,81.85668304252087,10.2.3.1,10.10.5.4,6,49155,8002
365,2416,2416,7,7,0,362088000.0,56760000.0,3.2,3.43681,81.6181749081543,10.2.13.1,10.10.5.4,6,49154,8001
366,2416,2416,7,7,0,374896000.0,62329600.0,3.2,3.43699,81.55618380522384,10.2.23.1,10.10.5.4,6,49153,8000
367,2416,2416,7,7,0,363387000.0,57707200.0,3.2,3.43673,81.64575676931537,10.3.3.1,10.10.5.4,6,49155,8002
368,2416,2416,7,7,0,376742000.0,63286400.0,3.2,3.43703,81.54242079061727,10.3.13.1,10.10.5.4,6,49154,8001
369,2416,2416,7,7,0,368781000.0,66667200.0,3.2,3.43716,81.49772305616467,10.3.23.1,10.10.5.4,6,49153,8000
370,2416,2416,7,7,0,353790000.0,53987200.0,3.2,3.43617,81.83935300842614,10.4.3.1,10.10.5.4,6,49155,8002
371,2416,2416,7,7,0,368104000.0,59041600.0,3.2,3.43686,81.60094570632454,10.4.13.1,10.10.5.4,6,49154,8001
372,2416,2416,7,7,0,379563000.0,64568000.0,3.2,3.43707,81.52866242038228,10.4.23.1,10.10.5.4,6,49153,8000
373,2416,2416,7,7,0,356829000.0,55083200.0,3.2,3.43621,81.82549426357909,10.5.3.1,10.10.5.4,6,49155,8002
374,2416,2416,7,7,0,370368000.0,60137600.0,3.2,3.4369,81.58716758125796,10.5.13.1,10.10.5.4,6,49154,8001
375,2416,2416,7,7,0,366795000.0,65664000.0,3.2,3.43712,81.5114709851552,10.5.23.1,10.10.5.4,6,49153,8000
376,264,264,5,5,0,203136000.0,507200.0,3.2408,3.39095,14.065934065934066,10.10.5.4,10.1.3.1,6,8002,49155
377,264,264,5,5,0,203062000.0,470400.0,3.24084,3.3913,14.036953343081192,10.10.5.4,10.2.3.1,6,8002,49155
378,264,264,5,5,0,203062000.0,470400.0,3.24089,3.3917,14.004376367614848,10.10.5.4,10.4.3.1,6,8002,49155
379,264,264,5,5,0,203062000.0,470400.0,3.24094,3.39209,13.972874627853136,10.10.5.4,10.5.3.1,6,8002,49155
380,264,264,5,5,0,203062000.0,470400.0,3.24098,3.39249,13.939673948914258,10.10.5.4,10.1.13.1,6,8001,49154
381,264,264,5,5,0,203062000.0,470400.0,3.24103,3.39288,13.908462298320707,10.10.5.4,10.2.13.1,6,8001,49154
382,264,264,5,5,0,203062000.0,470400.0,3.24108,3.39368,13.840104849279195,10.10.5.4,10.4.13.1,6,8001,49154
383,264,264,5,5,0,203062000.0,470400.0,3.24112,3.39407,13.80843412880025,10.10.5.4,10.5.13.1,6,8001,49154
384,264,264,5,5,0,203062000.0,470400.0,3.24117,3.39447,13.776908023483347,10.10.5.4,10.1.23.1,6,8000,49153
385,264,264,5,5,0,203062000.0,470400.0,3.24122,3.39486,13.746420203072136,10.10.5.4,10.2.23.1,6,8000,49153
386,264,264,5,5,0,203062000.0,470400.0,3.24126,3.39565,13.679642463890165,10.10.5.4,10.4.23.1,6,8000,49153
387,264,264,5,5,0,203062000.0,470400.0,3.24131,3.39605,13.648701046917422,10.10.5.4,10.5.23.1,6,8000,49153
388,264,264,5,5,0,203062000.0,470400.0,3.24136,3.39328,13.90205371248025,10.10.5.4,10.3.3.1,6,8002,49155
389,264,264,5,5,0,203062000.0,470400.0,3.2414,3.39526,13.726764591186802,10.10.5.4,10.3.13.1,6,8001,49154
390,264,264,5,5,0,203062000.0,470400.0,3.24145,3.39644,13.626685592618863,10.10.5.4,10.3.23.1,6,8000,49153
391,2416,2416,7,7,0,351386000.0,51806400.0,3.3,3.5348,82.31686541737636,10.1.4.1,10.10.5.4,6,49155,8002
392,2416,2416,7,7,0,363907000.0,60059200.0,3.3,3.53544,82.09310227658848,10.1.14.1,10.10.5.4,6,49154,8001
393,2416,2416,7,7,0,374046000.0,63545600.0,3.3,3.53656,81.70443016570837,10.1.24.1,10.10.5.4,6,49153,8000
394,2416,2416,7,7,0,352706000.0,52902400.0,3.3,3.53484,82.3028444898654,10.2.4.1,10.10.5.4,6,49155,8002
395,2416,2416,7,7,0,366032000.0,61108800.0,3.3,3.53549,82.07567200305746,10.2.14.1,10.10.5.4,6,49154,8001
396,2416,2416,7,7,0,375936000.0,64459200.0,3.3,3.53665,81.67335727868158,10.2.24.1,10.10.5.4,6,49153,8000
397,2416,2416,7,7,0,360866000.0,50840000.0,3.3,3.53476,82.33089112284884,10.3.4.1,10.10.5.4,6,49155,8002
398,2416,2416,7,7,0,360762000.0,59102400.0,3.3,3.5354,82.1070518266779,10.3.14.1,10.10.5.4,6,49154,8001
399,2416,2416,7,7,0,372478000.0,62681600.0,3.3,3.53652,81.71824792829356,10.3.24.1,10.10.5.4,6,49153,8000
400,2416,2416,7,7,0,355774000.0,53480000.0,3.3,3.53536,82.12100611828687,10.4.4.1,10.10.5.4,6,49155,8002
401,2416,2416,7,7,0,367878000.0,62065600.0,3.3,3.53553,82.06173311255458,10.4.14.1,10.10.5.4,6,49154,8001
402,2416,2416,7,7,0,377179000.0,53145600.0,3.3,3.54924,77.54774514524142,10.4.24.1,10.10.5.4,6,49153,8000
403,2416,2416,7,7,0,372179000.0,65848000.0,3.3,3.53909,80.83985110209544,10.5.4.1,10.10.5.4,6,49155,8002
404,2416,2416,7,7,0,383754000.0,66944000.0,3.3,3.53914,80.82294890022568,10.5.14.1,10.10.5.4,6,49154,8001
405,2416,2416,7,7,0,369211000.0,64473600.0,3.3,3.53905,80.85337795440277,10.5.24.1,10.10.5.4,6,49153,8000
406,264,264,5,5,0,203136000.0,507200.0,3.34183,3.49052,14.20404869190932,10.10.5.4,10.3.4.1,6,8002,49155
407,264,264,5,5,0,203062000.0,470400.0,3.34188,3.49348,13.931398416886568,10.10.5.4,10.3.14.1,6,8001,49154
408,264,264,5,5,0,203062000.0,470400.0,3.34193,3.49506,13.79220270358519,10.10.5.4,10.3.24.1,6,8000,49153
409,264,264,5,5,0,203062000.0,470400.0,3.34197,3.49088,14.183063595460316,10.10.5.4,10.1.4.1,6,8002,49155
410,264,264,5,5,0,203062000.0,470400.0,3.34202,3.49127,14.150753768844233,10.10.5.4,10.2.4.1,6,8002,49155
411,264,264,5,5,0,203062000.0,470400.0,3.34207,3.49387,13.913043478260894,10.10.5.4,10.1.14.1,6,8001,49154
412,264,264,5,5,0,203062000.0,470400.0,3.34211,3.49167,14.121422840331626,10.10.5.4,10.4.4.1,6,8002,49155
413,264,264,5,5,0,203062000.0,470400.0,3.34216,3.49427,13.884688712116194,10.10.5.4,10.2.14.1,6,8001,49154
414,264,264,5,5,0,203062000.0,470400.0,3.3422,3.49545,13.781402936378477,10.10.5.4,10.1.24.1,6,8000,49153
415,264,264,5,5,0,203062000.0,470400.0,3.34225,3.49708,13.64076729316024,10.10.5.4,10.5.4.1,6,8002,49155
416,264,264,5,5,0,203062000.0,470400.0,3.3423,3.49748,13.610001288825872,10.10.5.4,10.5.14.1,6,8001,49154
417,264,264,5,5,0,203062000.0,470400.0,3.34234,3.49466,13.865546218487394,10.10.5.4,10.4.14.1,6,8001,49154
418,264,264,5,5,0,203062000.0,470400.0,3.34239,3.49585,13.762543985403369,10.10.5.4,10.2.24.1,6,8000,49153
419,264,264,5,5,0,203062000.0,470400.0,3.34244,3.49629,13.727656808579763,10.10.5.4,10.4.24.1,6,8000,49153
420,264,264,5,5,0,203062000.0,470400.0,3.34248,3.49669,13.69560988262759,10.10.5.4,10.5.24.1,6,8000,49153
